time	userID	repoID
2008-04-01 05:20:41	12985	5326
2008-04-11 03:58:20	31886	104307
2008-04-11 03:58:20	151743	104307
2008-04-11 03:58:20	196617	104307
2008-04-11 03:58:20	206357	104307
2008-04-11 03:58:20	206373	104307
2008-04-11 03:58:20	33456	104307
2008-04-11 03:58:20	153400	104307
2008-04-11 03:58:20	196696	104307
2008-04-11 03:58:20	206358	104307
2008-04-11 03:58:20	206374	104307
2008-04-11 03:58:20	49266	104307
2008-04-11 03:58:20	170019	104307
2008-04-11 03:58:20	196944	104307
2008-04-11 03:58:20	206359	104307
2008-04-11 03:58:20	312258	104307
2008-04-11 03:58:20	59585	104307
2008-04-11 03:58:20	170396	104307
2008-04-11 03:58:20	197292	104307
2008-04-11 03:58:20	206360	104307
2008-04-11 03:58:20	358007	104307
2008-04-11 03:58:20	67202	104307
2008-04-11 03:58:20	170478	104307
2008-04-11 03:58:20	197410	104307
2008-04-11 03:58:20	206361	104307
2008-04-11 03:58:20	414144	104307
2008-04-11 03:58:20	70993	104307
2008-04-11 03:58:20	170609	104307
2008-04-11 03:58:20	203199	104307
2008-04-11 03:58:20	206362	104307
2008-04-11 03:58:20	418309	104307
2008-04-11 03:58:20	80352	104307
2008-04-11 03:58:20	171991	104307
2008-04-11 03:58:20	206347	104307
2008-04-11 03:58:20	206363	104307
2008-04-11 03:58:20	507746	104307
2008-04-11 03:58:20	80403	104307
2008-04-11 03:58:20	172400	104307
2008-04-11 03:58:20	206348	104307
2008-04-11 03:58:20	206364	104307
2008-04-11 03:58:20	507747	104307
2008-04-11 03:58:20	98128	104307
2008-04-11 03:58:20	173421	104307
2008-04-11 03:58:20	206349	104307
2008-04-11 03:58:20	206365	104307
2008-04-11 03:58:20	100043	104307
2008-04-11 03:58:20	173514	104307
2008-04-11 03:58:20	206350	104307
2008-04-11 03:58:20	206366	104307
2008-04-11 03:58:20	102991	104307
2008-04-11 03:58:20	174083	104307
2008-04-11 03:58:20	206351	104307
2008-04-11 03:58:20	206367	104307
2008-04-11 03:58:20	110498	104307
2008-04-11 03:58:20	182287	104307
2008-04-11 03:58:20	206352	104307
2008-04-11 03:58:20	206368	104307
2008-04-11 03:58:20	111443	104307
2008-04-11 03:58:20	187564	104307
2008-04-11 03:58:20	206353	104307
2008-04-11 03:58:20	206369	104307
2008-04-11 03:58:20	119636	104307
2008-04-11 03:58:20	187968	104307
2008-04-11 03:58:20	206354	104307
2008-04-11 03:58:20	206370	104307
2008-04-11 03:58:20	20038	104307
2008-04-11 03:58:20	145682	104307
2008-04-11 03:58:20	196594	104307
2008-04-11 03:58:20	206355	104307
2008-04-11 03:58:20	206371	104307
2008-04-11 03:58:20	20469	104307
2008-04-11 03:58:20	151619	104307
2008-04-11 03:58:20	196602	104307
2008-04-11 03:58:20	206356	104307
2008-04-11 03:58:20	206372	104307
2008-04-11 10:19:47	59741	78852
2008-04-11 10:19:47	172474	78852
2008-04-11 10:19:47	69820	78852
2008-04-11 10:19:47	173234	78852
2008-04-11 10:19:47	2638	78852
2008-04-11 10:19:47	76348	78852
2008-04-11 10:19:47	175103	78852
2008-04-11 10:19:47	14527	78852
2008-04-11 10:19:47	76561	78852
2008-04-11 10:19:47	175556	78852
2008-04-11 10:19:47	17402	78852
2008-04-11 10:19:47	78306	78852
2008-04-11 10:19:47	178284	78852
2008-04-11 10:19:47	20038	78852
2008-04-11 10:19:47	80352	78852
2008-04-11 10:19:47	179438	78852
2008-04-11 10:19:47	22053	78852
2008-04-11 10:19:47	124155	78852
2008-04-11 10:19:47	22511	78852
2008-04-11 10:19:47	150011	78852
2008-04-11 10:19:47	27558	78852
2008-04-11 10:19:47	164436	78852
2008-04-11 10:19:47	27597	78852
2008-04-11 10:19:47	169886	78852
2008-04-11 10:19:47	30535	78852
2008-04-11 10:19:47	169975	78852
2008-04-11 10:19:47	31607	78852
2008-04-11 10:19:47	170043	78852
2008-04-11 10:19:47	43434	78852
2008-04-11 10:19:47	170069	78852
2008-04-11 10:19:47	46880	78852
2008-04-11 10:19:47	170219	78852
2008-04-11 10:19:47	56175	78852
2008-04-11 10:19:47	170622	78852
2008-04-11 10:19:47	59269	78852
2008-04-11 10:19:47	171422	78852
2008-04-21 15:19:21	21132	106161
2008-04-21 15:19:21	47063	106161
2008-04-21 15:19:21	73923	106161
2008-04-21 15:19:21	204497	106161
2008-04-21 15:19:21	204893	106161
2008-06-19 07:30:53	76310	75984
2008-06-19 07:30:53	155195	75984
2008-06-19 07:30:53	155199	75984
2008-06-19 07:30:53	155259	75984
2008-06-19 07:30:53	155366	75984
2008-06-19 07:30:53	155543	75984
2008-06-19 07:30:53	155842	75984
2008-06-19 07:30:53	155862	75984
2008-06-19 07:30:53	155864	75984
2008-06-19 07:30:53	155868	75984
2008-06-19 07:30:53	175872	75984
2008-08-07 20:58:22	31886	101472
2008-08-07 20:58:22	181085	101472
2008-08-07 20:58:22	192317	101472
2008-08-07 20:58:22	192337	101472
2008-08-07 20:58:22	192353	101472
2008-08-24 01:02:18	95341	105378
2008-08-24 01:02:18	169669	105378
2008-08-24 01:02:18	178811	105378
2008-08-24 01:02:18	194536	105378
2008-08-24 01:02:18	200563	105378
2008-08-24 01:02:18	200644	105378
2008-08-24 01:02:18	201230	105378
2008-10-14 01:24:47	9875	289
2008-10-14 01:24:47	10064	289
2008-10-14 01:24:47	14129	289
2008-10-14 01:24:47	258028	289
2008-10-14 01:24:47	258031	289
2008-10-20 15:29:03	27561	79166
2008-10-20 15:29:03	27603	79166
2008-10-20 15:29:03	27885	79166
2008-10-20 15:29:03	11124	79166
2008-10-20 15:29:03	16170	79166
2009-01-16 02:15:18	12105	9
2009-01-16 02:15:18	16672	9
2009-01-16 02:15:18	5793	9
2009-01-16 02:15:18	12307	9
2009-01-16 02:15:18	16675	9
2009-01-16 02:15:18	11027	9
2009-01-16 02:15:18	12553	9
2009-01-16 02:15:18	195780	9
2009-01-16 02:15:18	11062	9
2009-01-16 02:15:18	12555	9
2009-01-16 02:15:18	507730	9
2009-01-16 02:15:18	11069	9
2009-01-16 02:15:18	12558	9
2009-01-16 02:15:18	507731	9
2009-01-16 02:15:18	11398	9
2009-01-16 02:15:18	12560	9
2009-01-16 02:15:18	507732	9
2009-01-16 02:15:18	11419	9
2009-01-16 02:15:18	12563	9
2009-01-16 02:15:18	507733	9
2009-01-16 02:15:18	11667	9
2009-01-16 02:15:18	12566	9
2009-01-16 02:15:18	507734	9
2009-01-16 02:15:18	11676	9
2009-01-16 02:15:18	12579	9
2009-01-16 02:15:18	11703	9
2009-01-16 02:15:18	12610	9
2009-01-16 02:15:18	11917	9
2009-01-16 02:15:18	12637	9
2009-01-16 02:15:18	11960	9
2009-01-16 02:15:18	12698	9
2009-01-16 02:15:18	12004	9
2009-01-16 02:15:18	12722	9
2009-01-16 02:15:18	12011	9
2009-01-16 02:15:18	13157	9
2009-01-16 02:15:18	12033	9
2009-01-16 02:15:18	13224	9
2009-01-16 02:15:18	12060	9
2009-01-16 02:15:18	13534	9
2009-02-16 22:51:54	71003	1
2009-02-16 22:51:54	75250	1
2009-02-16 22:51:54	76090	1
2009-02-16 22:51:54	114376	1
2009-02-16 22:51:54	126754	1
2009-02-16 22:51:54	199873	1
2009-02-16 22:51:54	205343	1
2009-02-16 22:51:54	205525	1
2009-02-16 22:51:54	205526	1
2009-02-16 22:51:54	205528	1
2009-02-16 22:51:54	206308	1
2009-03-05 20:14:18	146758	78835
2009-03-05 20:14:18	172572	78835
2009-03-05 20:14:18	47627	78835
2009-03-05 20:14:18	118323	78835
2009-03-05 20:14:18	141772	78835
2009-03-05 20:14:18	141896	78835
2009-03-05 20:14:18	141912	78835
2009-03-05 20:14:18	142053	78835
2009-03-05 20:14:18	142077	78835
2009-03-22 08:32:25	15946	7242
2009-03-22 08:32:25	510	7242
2009-04-04 00:20:14	9121	25875
2009-04-04 00:20:14	9525	25875
2009-04-04 00:20:14	16599	25875
2009-04-04 00:20:14	19815	25875
2009-04-04 00:20:14	76381	25875
2009-04-04 00:20:14	76382	25875
2009-04-04 00:20:14	76383	25875
2009-04-04 00:20:14	76395	25875
2009-04-04 00:20:14	76399	25875
2009-04-04 00:20:14	76403	25875
2009-04-04 00:20:14	91973	25875
2009-04-04 00:20:14	93517	25875
2009-04-25 07:34:25	13646	8955
2009-04-25 07:34:25	25010	8955
2009-04-25 07:34:25	25016	8955
2009-04-27 23:09:51	11067	3750
2009-04-27 23:09:51	11082	3750
2009-04-27 23:09:51	11109	3750
2009-05-21 03:38:37	8646	79163
2009-05-21 03:38:37	9487	79163
2009-05-21 03:38:37	18654	79163
2009-05-21 03:38:37	32661	79163
2009-05-21 03:38:37	32684	79163
2009-05-21 03:38:37	40586	79163
2009-05-21 03:38:37	179501	79163
2009-05-21 03:38:37	197374	79163
2009-05-28 00:29:46	30793	24292
2009-05-28 00:29:46	30794	24292
2009-05-28 00:29:46	76094	24292
2009-05-28 00:29:46	507735	24292
2009-05-28 00:29:46	2969	24292
2009-05-28 00:29:46	11067	24292
2009-05-28 00:29:46	11103	24292
2009-05-28 00:29:46	11106	24292
2009-05-28 00:29:46	11107	24292
2009-05-28 00:29:46	11705	24292
2009-05-28 00:29:46	11766	24292
2009-05-28 00:29:46	19286	24292
2009-05-28 00:29:46	30394	24292
2009-05-28 00:29:46	30545	24292
2009-05-31 17:20:32	210246	107535
2009-05-31 17:20:32	38749	107535
2009-05-31 17:20:32	80354	107535
2009-05-31 17:20:32	124781	107535
2009-05-31 17:20:32	152181	107535
2009-05-31 17:20:32	192524	107535
2009-05-31 17:20:32	206126	107535
2009-05-31 17:20:32	209249	107535
2009-05-31 17:20:32	209280	107535
2009-06-07 03:27:42	36737	64176
2009-06-07 03:27:42	70041	64176
2009-06-07 03:27:42	135977	64176
2009-06-07 03:27:42	136071	64176
2009-09-09 12:55:16	64815	71786
2009-09-09 12:55:16	64816	71786
2009-09-09 12:55:16	149360	71786
2009-09-09 12:55:16	149415	71786
2009-09-16 20:15:12	136347	95385
2009-09-16 20:15:12	190314	95385
2009-09-16 20:15:12	164436	95385
2009-09-16 20:15:12	197455	95385
2009-09-16 20:15:12	170043	95385
2009-09-16 20:15:12	197456	95385
2009-09-16 20:15:12	170069	95385
2009-09-16 20:15:12	197457	95385
2009-09-16 20:15:12	170666	95385
2009-09-16 20:15:12	501865	95385
2009-09-16 20:15:12	170972	95385
2009-09-16 20:15:12	171293	95385
2009-09-16 20:15:12	171398	95385
2009-09-16 20:15:12	171848	95385
2009-09-16 20:15:12	172255	95385
2009-09-16 20:15:12	173903	95385
2009-09-16 20:15:12	19308	95385
2009-09-16 20:15:12	174198	95385
2009-09-16 20:15:12	20866	95385
2009-09-16 20:15:12	174326	95385
2009-09-16 20:15:12	23154	95385
2009-09-16 20:15:12	185881	95385
2009-09-16 20:15:12	43434	95385
2009-09-16 20:15:12	186501	95385
2009-09-16 20:15:12	103685	95385
2009-09-16 20:15:12	190306	95385
2009-10-19 06:41:32	27885	101997
2009-10-19 06:41:32	178811	101997
2009-10-19 06:41:32	194545	101997
2009-10-22 06:55:54	30471	9215
2009-10-22 06:55:54	30550	9215
2009-10-22 06:55:54	31764	9215
2009-10-22 06:55:54	31972	9215
2009-10-22 06:55:54	109447	9215
2009-10-22 06:55:54	23736	9215
2009-10-22 06:55:54	30281	9215
2009-10-22 06:55:54	30282	9215
2009-10-22 06:55:54	30285	9215
2009-10-22 06:55:54	30286	9215
2009-10-22 06:55:54	30288	9215
2009-10-22 06:55:54	30291	9215
2009-10-22 06:55:54	30300	9215
2009-10-22 06:55:54	30313	9215
2009-10-22 06:55:54	30345	9215
2009-10-22 06:55:54	30464	9215
2009-11-16 12:01:45	55755	15018
2009-11-16 12:01:45	30620	15018
2009-11-16 12:01:45	33696	15018
2009-11-16 12:01:45	42585	15018
2009-11-16 12:01:45	55075	15018
2009-11-16 12:01:45	55095	15018
2009-11-16 12:01:45	55731	15018
2009-12-24 23:16:23	15032	64918
2009-12-24 23:16:23	25715	64918
2009-12-24 23:16:23	122698	64918
2010-01-02 11:17:06	14382	5
2010-01-02 11:17:06	14405	5
2010-01-02 11:17:06	402	5
2010-01-02 11:17:06	414	5
2010-01-02 11:17:06	416	5
2010-01-02 11:17:06	480	5
2010-01-02 11:17:06	481	5
2010-01-02 11:17:06	504	5
2010-01-02 11:17:06	14289	5
2010-01-05 00:21:21	113579	51671
2010-01-05 00:21:21	113639	51671
2010-01-05 00:21:21	113974	51671
2010-01-05 00:21:21	114355	51671
2010-01-05 00:21:21	507743	51671
2010-01-05 00:21:21	507744	51671
2010-01-05 00:21:21	3491	51671
2010-01-05 00:21:21	11800	51671
2010-01-05 00:21:21	37030	51671
2010-01-05 00:21:21	70289	51671
2010-01-05 00:21:21	97313	51671
2010-01-05 00:21:21	112604	51671
2010-01-05 00:21:21	113175	51671
2010-01-12 00:35:54	39336	12976
2010-01-12 00:35:54	39353	12976
2010-01-12 00:35:54	39394	12976
2010-01-25 04:03:24	5762	26388
2010-01-25 04:03:24	76841	26388
2010-01-25 04:03:24	78066	26388
2010-01-25 04:03:24	81171	26388
2010-01-25 04:03:24	81172	26388
2010-01-25 04:03:24	81176	26388
2010-01-25 04:03:24	81224	26388
2010-01-25 04:03:24	81254	26388
2010-02-07 01:17:58	45814	14912
2010-02-07 01:17:58	54016	14912
2010-03-02 21:05:30	30912	15974
2010-03-02 21:05:30	42789	15974
2010-03-02 21:05:30	54700	15974
2010-03-02 21:05:30	55579	15974
2010-03-02 21:05:30	59156	15974
2010-03-17 07:09:33	160737	77319
2010-03-17 07:09:33	162614	77319
2010-03-24 04:58:01	106691	50618
2010-04-06 19:11:59	5301	72032
2010-04-06 19:11:59	21948	72032
2010-04-06 19:11:59	25950	72032
2010-04-06 19:11:59	149934	72032
2010-04-06 19:11:59	150043	72032
2010-04-06 19:11:59	150286	72032
2010-04-07 05:13:26	21292	107186
2010-04-07 05:13:26	32659	107186
2010-04-07 05:13:26	57729	107186
2010-04-07 05:13:26	73913	107186
2010-04-07 05:13:26	107143	107186
2010-04-07 05:13:26	166006	107186
2010-04-07 05:13:26	196625	107186
2010-04-07 05:13:26	204499	107186
2010-04-07 05:13:26	206185	107186
2010-04-07 05:13:26	207379	107186
2010-04-07 05:13:26	207395	107186
2010-04-07 05:13:26	207411	107186
2010-04-07 05:13:26	207427	107186
2010-04-07 05:13:26	207443	107186
2010-04-07 05:13:26	207459	107186
2010-04-07 05:13:26	207477	107186
2010-04-07 05:13:26	207493	107186
2010-04-07 05:13:26	207509	107186
2010-04-07 05:13:26	331975	107186
2010-04-07 05:13:26	21563	107186
2010-04-07 05:13:26	32776	107186
2010-04-07 05:13:26	57757	107186
2010-04-07 05:13:26	73923	107186
2010-04-07 05:13:26	118528	107186
2010-04-07 05:13:26	166819	107186
2010-04-07 05:13:26	198595	107186
2010-04-07 05:13:26	204500	107186
2010-04-07 05:13:26	206193	107186
2010-04-07 05:13:26	207380	107186
2010-04-07 05:13:26	207396	107186
2010-04-07 05:13:26	207412	107186
2010-04-07 05:13:26	207428	107186
2010-04-07 05:13:26	207444	107186
2010-04-07 05:13:26	207460	107186
2010-04-07 05:13:26	207478	107186
2010-04-07 05:13:26	207494	107186
2010-04-07 05:13:26	207510	107186
2010-04-07 05:13:26	336985	107186
2010-04-07 05:13:26	21925	107186
2010-04-07 05:13:26	34033	107186
2010-04-07 05:13:26	59317	107186
2010-04-07 05:13:26	74039	107186
2010-04-07 05:13:26	124536	107186
2010-04-07 05:13:26	169895	107186
2010-04-07 05:13:26	203034	107186
2010-04-07 05:13:26	204508	107186
2010-04-07 05:13:26	206262	107186
2010-04-07 05:13:26	207381	107186
2010-04-07 05:13:26	207397	107186
2010-04-07 05:13:26	207413	107186
2010-04-07 05:13:26	207429	107186
2010-04-07 05:13:26	207445	107186
2010-04-07 05:13:26	207461	107186
2010-04-07 05:13:26	207479	107186
2010-04-07 05:13:26	207495	107186
2010-04-07 05:13:26	207511	107186
2010-04-07 05:13:26	374959	107186
2010-04-07 05:13:26	703	107186
2010-04-07 05:13:26	21942	107186
2010-04-07 05:13:26	37071	107186
2010-04-07 05:13:26	59319	107186
2010-04-07 05:13:26	74483	107186
2010-04-07 05:13:26	126439	107186
2010-04-07 05:13:26	169968	107186
2010-04-07 05:13:26	203918	107186
2010-04-07 05:13:26	204517	107186
2010-04-07 05:13:26	207366	107186
2010-04-07 05:13:26	207382	107186
2010-04-07 05:13:26	207398	107186
2010-04-07 05:13:26	207414	107186
2010-04-07 05:13:26	207430	107186
2010-04-07 05:13:26	207446	107186
2010-04-07 05:13:26	207462	107186
2010-04-07 05:13:26	207480	107186
2010-04-07 05:13:26	207496	107186
2010-04-07 05:13:26	207512	107186
2010-04-07 05:13:26	507748	107186
2010-04-07 05:13:26	2643	107186
2010-04-07 05:13:26	22848	107186
2010-04-07 05:13:26	38669	107186
2010-04-07 05:13:26	59803	107186
2010-04-07 05:13:26	74527	107186
2010-04-07 05:13:26	126883	107186
2010-04-07 05:13:26	173191	107186
2010-04-07 05:13:26	204442	107186
2010-04-07 05:13:26	204518	107186
2010-04-07 05:13:26	207367	107186
2010-04-07 05:13:26	207383	107186
2010-04-07 05:13:26	207399	107186
2010-04-07 05:13:26	207415	107186
2010-04-07 05:13:26	207431	107186
2010-04-07 05:13:26	207447	107186
2010-04-07 05:13:26	207464	107186
2010-04-07 05:13:26	207481	107186
2010-04-07 05:13:26	207497	107186
2010-04-07 05:13:26	207513	107186
2010-04-07 05:13:26	507749	107186
2010-04-07 05:13:26	6917	107186
2010-04-07 05:13:26	23869	107186
2010-04-07 05:13:26	42472	107186
2010-04-07 05:13:26	67954	107186
2010-04-07 05:13:26	74729	107186
2010-04-07 05:13:26	129946	107186
2010-04-07 05:13:26	174115	107186
2010-04-07 05:13:26	204443	107186
2010-04-07 05:13:26	204521	107186
2010-04-07 05:13:26	207368	107186
2010-04-07 05:13:26	207384	107186
2010-04-07 05:13:26	207400	107186
2010-04-07 05:13:26	207416	107186
2010-04-07 05:13:26	207432	107186
2010-04-07 05:13:26	207448	107186
2010-04-07 05:13:26	207465	107186
2010-04-07 05:13:26	207482	107186
2010-04-07 05:13:26	207498	107186
2010-04-07 05:13:26	207514	107186
2010-04-07 05:13:26	507750	107186
2010-04-07 05:13:26	7566	107186
2010-04-07 05:13:26	25140	107186
2010-04-07 05:13:26	47904	107186
2010-04-07 05:13:26	69410	107186
2010-04-07 05:13:26	80662	107186
2010-04-07 05:13:26	133733	107186
2010-04-07 05:13:26	174336	107186
2010-04-07 05:13:26	204447	107186
2010-04-07 05:13:26	204528	107186
2010-04-07 05:13:26	207369	107186
2010-04-07 05:13:26	207385	107186
2010-04-07 05:13:26	207401	107186
2010-04-07 05:13:26	207417	107186
2010-04-07 05:13:26	207433	107186
2010-04-07 05:13:26	207449	107186
2010-04-07 05:13:26	207466	107186
2010-04-07 05:13:26	207483	107186
2010-04-07 05:13:26	207499	107186
2010-04-07 05:13:26	207515	107186
2010-04-07 05:13:26	507751	107186
2010-04-07 05:13:26	7649	107186
2010-04-07 05:13:26	26209	107186
2010-04-07 05:13:26	50215	107186
2010-04-07 05:13:26	69862	107186
2010-04-07 05:13:26	81176	107186
2010-04-07 05:13:26	134493	107186
2010-04-07 05:13:26	174369	107186
2010-04-07 05:13:26	204452	107186
2010-04-07 05:13:26	204531	107186
2010-04-07 05:13:26	207370	107186
2010-04-07 05:13:26	207386	107186
2010-04-07 05:13:26	207402	107186
2010-04-07 05:13:26	207418	107186
2010-04-07 05:13:26	207434	107186
2010-04-07 05:13:26	207450	107186
2010-04-07 05:13:26	207467	107186
2010-04-07 05:13:26	207484	107186
2010-04-07 05:13:26	207500	107186
2010-04-07 05:13:26	207516	107186
2010-04-07 05:13:26	507752	107186
2010-04-07 05:13:26	7913	107186
2010-04-07 05:13:26	26315	107186
2010-04-07 05:13:26	50544	107186
2010-04-07 05:13:26	70770	107186
2010-04-07 05:13:26	81355	107186
2010-04-07 05:13:26	135114	107186
2010-04-07 05:13:26	176870	107186
2010-04-07 05:13:26	204454	107186
2010-04-07 05:13:26	204533	107186
2010-04-07 05:13:26	207371	107186
2010-04-07 05:13:26	207387	107186
2010-04-07 05:13:26	207403	107186
2010-04-07 05:13:26	207419	107186
2010-04-07 05:13:26	207435	107186
2010-04-07 05:13:26	207451	107186
2010-04-07 05:13:26	207468	107186
2010-04-07 05:13:26	207485	107186
2010-04-07 05:13:26	207501	107186
2010-04-07 05:13:26	207517	107186
2010-04-07 05:13:26	507753	107186
2010-04-07 05:13:26	11271	107186
2010-04-07 05:13:26	27107	107186
2010-04-07 05:13:26	55918	107186
2010-04-07 05:13:26	71024	107186
2010-04-07 05:13:26	82242	107186
2010-04-07 05:13:26	145686	107186
2010-04-07 05:13:26	177684	107186
2010-04-07 05:13:26	204460	107186
2010-04-07 05:13:26	204547	107186
2010-04-07 05:13:26	207372	107186
2010-04-07 05:13:26	207388	107186
2010-04-07 05:13:26	207404	107186
2010-04-07 05:13:26	207420	107186
2010-04-07 05:13:26	207436	107186
2010-04-07 05:13:26	207452	107186
2010-04-07 05:13:26	207469	107186
2010-04-07 05:13:26	207486	107186
2010-04-07 05:13:26	207502	107186
2010-04-07 05:13:26	207518	107186
2010-04-07 05:13:26	507754	107186
2010-04-07 05:13:26	16394	107186
2010-04-07 05:13:26	27115	107186
2010-04-07 05:13:26	56153	107186
2010-04-07 05:13:26	71119	107186
2010-04-07 05:13:26	82425	107186
2010-04-07 05:13:26	149987	107186
2010-04-07 05:13:26	179053	107186
2010-04-07 05:13:26	204464	107186
2010-04-07 05:13:26	204566	107186
2010-04-07 05:13:26	207373	107186
2010-04-07 05:13:26	207389	107186
2010-04-07 05:13:26	207405	107186
2010-04-07 05:13:26	207421	107186
2010-04-07 05:13:26	207437	107186
2010-04-07 05:13:26	207453	107186
2010-04-07 05:13:26	207471	107186
2010-04-07 05:13:26	207487	107186
2010-04-07 05:13:26	207503	107186
2010-04-07 05:13:26	207519	107186
2010-04-07 05:13:26	507755	107186
2010-04-07 05:13:26	16796	107186
2010-04-07 05:13:26	27252	107186
2010-04-07 05:13:26	56884	107186
2010-04-07 05:13:26	71361	107186
2010-04-07 05:13:26	89354	107186
2010-04-07 05:13:26	151945	107186
2010-04-07 05:13:26	179323	107186
2010-04-07 05:13:26	204465	107186
2010-04-07 05:13:26	204756	107186
2010-04-07 05:13:26	207374	107186
2010-04-07 05:13:26	207390	107186
2010-04-07 05:13:26	207406	107186
2010-04-07 05:13:26	207422	107186
2010-04-07 05:13:26	207438	107186
2010-04-07 05:13:26	207454	107186
2010-04-07 05:13:26	207472	107186
2010-04-07 05:13:26	207488	107186
2010-04-07 05:13:26	207504	107186
2010-04-07 05:13:26	207520	107186
2010-04-07 05:13:26	507756	107186
2010-04-07 05:13:26	17951	107186
2010-04-07 05:13:26	28373	107186
2010-04-07 05:13:26	57364	107186
2010-04-07 05:13:26	71520	107186
2010-04-07 05:13:26	96512	107186
2010-04-07 05:13:26	152087	107186
2010-04-07 05:13:26	179333	107186
2010-04-07 05:13:26	204466	107186
2010-04-07 05:13:26	204869	107186
2010-04-07 05:13:26	207375	107186
2010-04-07 05:13:26	207391	107186
2010-04-07 05:13:26	207407	107186
2010-04-07 05:13:26	207423	107186
2010-04-07 05:13:26	207439	107186
2010-04-07 05:13:26	207455	107186
2010-04-07 05:13:26	207473	107186
2010-04-07 05:13:26	207489	107186
2010-04-07 05:13:26	207505	107186
2010-04-07 05:13:26	207522	107186
2010-04-07 05:13:26	18027	107186
2010-04-07 05:13:26	28628	107186
2010-04-07 05:13:26	57379	107186
2010-04-07 05:13:26	71529	107186
2010-04-07 05:13:26	103208	107186
2010-04-07 05:13:26	152482	107186
2010-04-07 05:13:26	179462	107186
2010-04-07 05:13:26	204470	107186
2010-04-07 05:13:26	205924	107186
2010-04-07 05:13:26	207376	107186
2010-04-07 05:13:26	207392	107186
2010-04-07 05:13:26	207408	107186
2010-04-07 05:13:26	207424	107186
2010-04-07 05:13:26	207440	107186
2010-04-07 05:13:26	207456	107186
2010-04-07 05:13:26	207474	107186
2010-04-07 05:13:26	207490	107186
2010-04-07 05:13:26	207506	107186
